CPU Name ,"CPU Mark
","Rank
"
MediaTek MT6737T,697,4528
Intel Pentium 987 @ 1.50GHz,697,4529
AMD Opteron 185,695,4530
AMD Turion X2 Ultra Dual-Core Mobile ZM-86,695,4531
Intel Core2 Duo T7250 @ 2.00GHz,694,4532
Intel Core2 Duo T7300 @ 2.00GHz,693,4533
ARM Cortex-A72 2 Core 0 MHz,693,4534
AMD Athlon 64 X2 Dual Core 4000+,692,4535
Qualcomm MSM8974PRO-AB,692,4536
MT6738,692,4537
AMD Turion X2 Dual Core Mobile RM-76,691,4538
ARM Cortex-A55 4 Core 2100 MHz,691,4539
Intel Atom Z3560 @ 1.83GHz,690,4540
Intel Core2 Duo L9300 @ 1.60GHz,690,4541
Intel Celeron P4505 @ 1.87GHz,689,4542
Rockchip RK3566 RK817 TABLET RKG11 LP4 Board,686,4543
Intel Celeron 2961Y @ 1.10GHz,684,4544
AMD Turion II Neo K685 Dual-Core,684,4545
AMD Opteron 175,682,4546
Athlon Dual Core 4450e,681,4547
Intel Core2 Duo L7800 @ 2.00GHz,680,4548
Intel Pentium D 950 @ 3.40GHz,680,4549
ARM Cortex-A55 4 Core 1992 MHz,679,4550
Intel Pentium E2180 @ 2.00GHz,679,4551
ARM Cortex-A72 4 Core 1800 MHz,679,4552
Intel Celeron J3060 @ 1.60GHz,679,4553
Intel Core2 Duo L7700 @ 1.80GHz,677,4554
AMD Athlon II X2 270u,675,4555
Intel Core2 Duo T5600 @ 1.83GHz,675,4556
AMD Turion 64 X2 Mobile TL-64,675,4557
ARM Cortex-A72 4 Core 2100 MHz,674,4558
AMD Athlon Dual Core 4050e,674,4559
AMD Athlon X2 Dual Core BE-2400,674,4560
Intel Celeron B800 @ 1.50GHz,673,4561
AMD Athlon 64 X2 Dual Core 4400+,671,4562
Athlon Dual Core 4050e,670,4563
AMD Athlon II Dual-Core M300,670,4564
Intel Pentium T3400 @ 2.16GHz,669,4565
Allwinner A133,668,4566
AMD E2-3000M APU,668,4567
AMD A4-3320M APU,668,4568
Rockchip RK3566 RK817 EINK LP4X Board,667,4569
ARM Cortex-A72 4 Core 1600 MHz,667,4570
Rockchip (Device Tree),666,4571
VIA QuadCore U4650 @ 1.0+ GHz,666,4572
AMD Athlon II N330 Dual-Core,665,4573
Intel Pentium E2160 @ 1.80GHz,663,4574
Intel Core2 Duo L7500 @ 1.60GHz,663,4575
MT8735,662,4576
Qualcomm MSM8974PRO-AC,661,4577
Broadcom STB (Flattened Device Tree),659,4578
AMD Turion Dual-Core RM-75,659,4579
Intel Celeron N3060 @ 1.60GHz,656,4580
Qualcomm MSM8917,656,4581
AMD Turion X2 Dual-Core Mobile RM-74,655,4582
MT8735A,655,4583
AMD E2-7015 APU,653,4584
AMD Turion X2 Dual-Core Mobile RM-72,653,4585
AMD Athlon 64 X2 Dual Core 5800+,653,4586
Allwinner H618,653,4587
Intel Core2 Duo T5900 @ 2.20GHz,652,4588
AMD Athlon 64 X2 QL-60,651,4589
AMD GX-412TC SOC,650,4590
AMD Turion 64 X2 Mobile TL-62,649,4591
Amlogic,649,4592
AMD Turion Dual-Core RM-72,649,4593
Intel Core2 Duo E6300 @ 1.86GHz,648,4594
AMD Opteron 170,648,4595
Intel Celeron N3000 @ 1.04GHz,646,4596
AMD GX-212JC SOC,645,4597
AMD Turion X2 Ultra Dual-Core Mobile ZM-82,645,4598
Celeron Dual-Core T3000 @ 1.80GHz,643,4599
Intel Pentium 967 @ 1.30GHz,643,4600
Intel Pentium T3200 @ 2.00GHz,641,4601
AMD Athlon 64 X2 QL-66,641,4602
Mediatek MT6739,639,4603
ARM Cortex-A53 4 Core 1908 MHz,638,4604
Intel Atom Z3740 @ 1.33GHz,638,4605
MediaTek MT6762V/CN,637,4606
Intel Core2 Duo T5800 @ 2.00GHz,637,4607
AMD Athlon 64 X2 QL-65,637,4608
AMD Turion 64 X2 Mobile TL-60,635,4609
Intel Core2 Duo T5550 @ 1.83GHz,634,4610
Celeron Dual-Core T3300 @ 2.00GHz,633,4611
Generic DT based system,632,4612
ARM Cortex-A55 4 Core 1800 MHz,632,4613
MediaTek MT8163,630,4614
AMD Athlon 64 X2 Dual Core 3800+,629,4615
Intel Core i5-430UM @ 1.20GHz,627,4616
Intel Celeron E1500 @ 2.20GHz,626,4617
Intel Pentium U5600 @ 1.33GHz,624,4618
AMD Athlon 64 X2 Dual-Core TK-57,624,4619
AMD Turion II Neo N40L Dual-Core,624,4620
Intel Pentium 957 @ 1.20GHz,622,4621
Intel Atom Z3745 @ 1.33GHz,621,4622
Intel Core2 Duo T5670 @ 1.80GHz,620,4623
ARM Cortex-A72 4 Core 1500 MHz,619,4624
MT6795MM,618,4625
AMD Turion II Neo K625 Dual-Core,618,4626
AMD Athlon 64 X2 Dual Core 3600+,618,4627
Intel Atom Z3740D @ 1.33GHz,614,4628
Celeron Dual-Core T3100 @ 1.90GHz,613,4629
AMD Turion X2 Dual-Core Mobile RM-70,612,4630
Intel Celeron N3010 @ 1.04GHz,612,4631
AMD E2-7015,611,4632
Intel U4100 @ 1.30GHz,610,4633
ARM Cortex-A72 4 Core 1000 MHz,608,4634
AMD E1-7010 APU,605,4635
AMD Athlon 64 X2 QL-64,605,4636
Qualcomm APQ8084,605,4637
AMD Turion X2 Dual Core L510,603,4638
AMD Athlon 64 X2 Dual-Core TK-53,602,4639
AMD E1 Micro-6200T APU,600,4640
AMD TurionX2 Ultra DualCore Mobile ZM-87,599,4641
Samsung GrandPrimePlus LTE LTN DTV rev04 board bas,599,4642
Intel Core2 Duo T7100 @ 1.80GHz,599,4643
Intel Atom Z3745D @ 1.33GHz,599,4644
AMD Athlon II X2 250u,598,4645
AMD Sempron 150,597,4646
rk3566,595,4647
AMD Athlon 64 X2 Dual Core BE-2300,594,4648
ARM Cortex-A53 4 Core 2040 MHz,593,4649
AMD E1-2500 APU,593,4650
AMD Opteron 1212,593,4651
Mediatek MT8175B,592,4652
Intel Celeron N3050 @ 1.60GHz,592,4653
AMD Athlon X2 Dual Core BE-2350,591,4654
Intel Core2 Duo T5470 @ 1.60GHz,590,4655
Intel Celeron 867 @ 1.30GHz,588,4656
Intel Core2 Duo E4300 @ 1.80GHz,588,4657
AMD Turion Dual-Core RM-74,588,4658
Intel Core2 Duo U9600 @ 1.60GHz,587,4659
Intel Pentium 2129Y @ 1.10GHz,587,4660
Intel Pentium D 940 @ 3.20GHz,585,4661
Intel Core2 Duo T5450 @ 1.66GHz,584,4662
Intel Celeron 847E @ 1.10GHz,584,4663
Intel Atom C2338 @ 1.74GHz,584,4664
Intel Celeron N2840 @ 2.16GHz,583,4665
AMD Athlon 64 X2 QL-67,582,4666
MediaTek MT6735,581,4667
AMD E1-6015 APU,581,4668
MT6761V/WD,580,4669
Intel Pentium D 830 @ 3.00GHz,579,4670
Intel Celeron U3600 @ 1.20GHz,579,4671
AMD Athlon 64 X2 Dual-Core TK-42,577,4672
Intel Celeron 1019Y @ 1.00GHz,576,4673
Spreadtrum SC9832E,576,4674
Intel Celeron G470 @ 2.00GHz,575,4675
AMD Athlon 64 X2 Dual Core BE-2350,573,4676
Intel Celeron @ 1.30GHz,572,4677
MT8735P,572,4678
ARM Cortex-A53 4 Core 1968 MHz,571,4679
Intel Celeron J1800 @ 2.41GHz,571,4680
AMD Athlon X2 Dual Core BE-2300,570,4681
Intel Celeron 857 @ 1.20GHz,569,4682
MT8765WA,567,4683
Intel Core2 Duo T5500 @ 1.66GHz,567,4684
Qualcomm MSM 8974 HAMMERHEAD (Flattened Device Tre,566,4685
Intel Pentium T2410 @ 2.00GHz,566,4686
Intel Atom Z3530 @ 1.33GHz,565,4687
ap201,565,4688
AMD Athlon X2 Dual Core 6850e,564,4689
Mediatek MT8765WA,564,4690
QTI QM215,563,4691
AMD Sempron Dual Core 2200,563,4692
AMD Turion X2 Dual-Core Mobile RM-77,562,4693
Intel Atom C2358 @ 1.74GHz,562,4694
AMD Turion Dual-Core RM-70,561,4695
"Qualcomm Technologies, Inc MSM8929",560,4696
sun50iw1p1,559,4697
Intel Pentium T2370 @ 1.73GHz,558,4698
Intel Atom Z3735E @ 1.33GHz,557,4699
ARM Cortex-A53 4 Core 1704 MHz,556,4700
Intel Core2 Duo T5250 @ 1.50GHz,556,4701
AMD Athlon Neo X2 Dual Core L325,556,4702
AMD Sempron Dual Core 2300,555,4703
Intel Pentium T2390 @ 1.86GHz,554,4704
QCT APQ8064 FLO,553,4705
Intel Celeron T1600 @ 1.66GHz,553,4706
Intel Pentium U5400 @ 1.20GHz,552,4707
AMD Sempron 2650 APU,551,4708
Intel T1400 @ 1.73GHz,548,4709
Intel Celeron N2830 @ 2.16GHz,548,4710
Intel T1500 @ 1.86GHz,548,4711
Intel Celeron G465 @ 1.90GHz,547,4712
"Qualcomm Technologies, Inc APQ8017",546,4713
ARM Cortex-A35 4 Core 2004 MHz,546,4714
Intel Pentium T2330 @ 1.60GHz,545,4715
MT6739CW,545,4716
Intel Atom Z3735F @ 1.33GHz,543,4717
Intel Core i3-330UM @ 1.20GHz,543,4718
MT8161P,542,4719
ARM Cortex-A72 4 Core 1700 MHz,541,4720
SAMSUNG JF,540,4721
AMD E1-6010 APU,539,4722
Intel Celeron J1750 @ 2.41GHz,538,4723
mt6762m,538,4724
Intel Pentium T2310 @ 1.46GHz,538,4725
AMD Sempron 145,537,4726
Intel Core2 Duo U7300 @ 1.30GHz,537,4727
"Qualcomm Technologies, Inc MSM8917",536,4728
AMD TurionX2 Dual Core Mobile RM-70,536,4729
Intel Core2 Duo L7300 @ 1.40GHz,536,4730
AMD Turion 64 X2 Mobile TL-52,534,4731
MT6739CH,533,4732
MT8167D,532,4733
Intel Pentium E2140 @ 1.60GHz,532,4734
AMD Athlon 64 X2 Dual Core 3400+,531,4735
AMD Opteron 165,531,4736
Intel Core2 Duo T5300 @ 1.73GHz,530,4737
AMD Athlon Neo X2 Dual Core L335,529,4738
MT6737H,528,4739
AMD Athlon II Neo K345 Dual-Core,527,4740
Intel Atom S1260 @ 2.00GHz,526,4741
AMD Athlon 64 X2 QL-62,525,4742
Intel Core2 Duo SU9400 @ 1.40GHz,521,4743
MT6592,521,4744
Intel Atom C2350 @ 1.74GHz,520,4745
ARM Cortex-A53 4 Core 1800 MHz,519,4746
AMD Athlon 64 X2 Dual-Core TK-55,518,4747
AMD Athlon 64 FX-57,517,4748
Intel Celeron E1200 @ 1.60GHz,516,4749
Intel T2050 @ 2.00GHz,516,4750
Intel Celeron U3400 @ 1.07GHz,516,4751
Intel Core2 Duo L7400 @ 1.50GHz,516,4752
Rockchip RK3288 (Flattened Device Tree),515,4753
Intel Atom D2701 @ 2.13GHz,515,4754
AMD Turion 64 X2 Mobile TL-56,514,4755
AMD Sempron 140,511,4756
AMD Sempron 130,511,4757
AMD Turion X2 Ultra Dual-Core Mobile ZM-80,506,4758
AMD Sempron Dual Core 2100,506,4759
ARM Cortex-A55 4 Core 1416 MHz,505,4760
Intel Celeron 847 @ 1.10GHz,502,4761
Intel Celeron N2820 @ 2.13GHz,502,4762
Intel Pentium SU4100 @ 1.30GHz,501,4763
Unisoc SC9832e,501,4764
Amlogic AMLS905X4,500,4765
Intel Celeron N2808 @ 1.58GHz,499,4766
Intel Core Duo T2700 @ 2.33GHz,498,4767
sun50iw6,498,4768
Essgoo,497,4769
AMD Turion X2 Dual Core Mobile RM-70,497,4770
AMD E2-2000 APU,496,4771
Intel Atom Z3736F @ 1.33GHz,496,4772
Intel Celeron N2815 @ 1.86GHz,495,4773
Rockchip RK3328 box liantong avb,491,4774
Intel Celeron G460 @ 1.80GHz,490,4775
Intel Atom Z3770D @ 1.49GHz,488,4776
"Qualcomm Technologies, Inc MSM8920",487,4777
AMD Athlon II Neo N36L Dual-Core,487,4778
Intel Celeron N2807 @ 1.58GHz,487,4779
Intel Celeron N2806 @ 1.60GHz,486,4780
PXA1908,486,4781
AMD E-350D APU,486,4782
AMD Turion 64 X2 Mobile TL-58,485,4783
AMD Athlon 64 3100+,484,4784
AMD G-T56N,484,4785
Intel Atom E3827 @ 1.74GHz,480,4786
Intel Xeon 3.20GHz,478,4787
MT8167A,478,4788
Samsung Exynos 7570,477,4789
AMD Turion 64 X2 Mobile TL-50,474,4790
AMD E1-2200 APU,474,4791
AMD TurionX2 Dual Core Mobile RM-72,471,4792
MediaTek MT6737,471,4793
ARM Cortex-A53 4 Core 1600 MHz,470,4794
Intel Core2 Duo T5200 @ 1.60GHz,470,4795
Intel Pentium Extreme Edition 955 @ 3.46GHz,469,4796
ARM Cortex-A53 4 Core 1416 MHz,468,4797
ARM Cortex-A53 4 Core 1512 MHz,467,4798
Intel Core2 Duo L7100 @ 1.20GHz,467,4799
AMD Athlon 64 FX-59,465,4800
Rockchip rk3326 evb board,463,4801
ARM Cortex-A53 4 Core 1608 MHz,462,4802
Intel Celeron SU2300 @ 1.20GHz,462,4803
"Qualcomm Technologies, Inc QM215",461,4804
Intel Core Duo T2600 @ 2.16GHz,460,4805
Intel Pentium D 915 @ 2.80GHz,459,4806
AMD Opteron 154,457,4807
AMD Athlon Neo X2 Dual Core 6850e,456,4808
Intel Atom D2700 @ 2.13GHz,456,4809
MT8765WB,454,4810
QCT APQ8064 DEB,453,4811
"rockchip,rk3328",453,4812
AMD Opteron 254,451,4813
Intel Celeron 925 @ 2.30GHz,450,4814
AMD E2-1800 APU,448,4815
Intel Core2 Duo U9300 @ 1.20GHz,447,4816
MediaTek MT6739WW,447,4817
Intel Atom N2800 @ 1.86GHz,444,4818
AMD G-T56E,442,4819
Rockchip RK3326,440,4820
ARM Cortex-A53 4 Core 1300 MHz,438,4821
sc8830,438,4822
AMD E-450 APU,434,4823
Intel Celeron 450 @ 2.20GHz,433,4824
Intel Atom D2560 @ 2.00GHz,433,4825
AMD G-T48E,432,4826
AMD Turion Neo X2 Dual Core L625,432,4827
AMD Athlon LE-1640,430,4828
MT8127,429,4829
AMD Opteron 152,428,4830
AMD E-350,428,4831
Sony Mobile fusion3,428,4832
MediaTek MT6737M,427,4833
Intel Core2 Duo T5270 @ 1.40GHz,427,4834
Intel Xeon 3.00GHz,425,4835
Qualcomm MSM8916,424,4836
AMD E-350 APU,423,4837
AMD V140,422,4838
AMD Athlon LE-1620,421,4839
Intel Core2 Duo U7700 @ 1.33GHz,420,4840
Intel Celeron G440 @ 1.60GHz,420,4841
MediaTek MT8735B,418,4842
AMD A4-1250 APU,418,4843
ARM Cortex-A53 4 Core 1296 MHz,418,4844
ARM Cortex-A53 4 Core 1392 MHz,417,4845
AMD Sempron LE-1300,417,4846
AMD Athlon II Neo K325 Dual-Core,417,4847
ARM Cortex-A53 4 Core 2016 MHz,417,4848
AMD Athlon LE-1660,416,4849
Samsung GrandPrimePlus LTE LTN OPEN rev04 board ba,415,4850
ARM Cortex-A35 4 Core 0 MHz,413,4851
AMD E1-2100 APU,413,4852
AMD Athlon LE-1600,412,4853
"Qualcomm Technologies, Inc MSM8916",412,4854
AMD Athlon 1640B,412,4855
Intel Core Duo T2450 @ 2.00GHz,411,4856
Intel Atom D2550 @ 1.86GHz,409,4857
"Qualcomm Technologies, Inc QCM2150",409,4858
Intel Core2 Duo U7500 @ 1.06GHz,408,4859
Intel Core Duo T2500 @ 2.00GHz,408,4860
ARM Cortex-A53 4 Core 1199 MHz,408,4861
Intel Celeron 900 @ 2.20GHz,407,4862
Intel Atom E3805 @ 1.33GHz,406,4863
Intel Atom D510 @ 1.66GHz,406,4864
"Qualcomm Technologies, Inc APQ8016",406,4865
Intel Xeon 5110 @ 1.60GHz,405,4866
AMD Athlon 64 FX-55,404,4867
Intel Core Duo L2500 @ 1.83GHz,404,4868
ARM ARMv7 rev 4 (v7l) 4 Core 1200 MHz,403,4869
Intel Xeon 3.60GHz,403,4870
MediaTek MT8167B,403,4871
MediaTek MT6739WA,402,4872
Intel Core i7-2630UM @ 1.60GHz,400,4873
AMD Turion 64 Mobile ML-42,400,4874
AMD Geode NX 2400+,400,4875
VIA Nano X2 U4025 @ 1.2 GHz,400,4876
ARM Cortex-A72 1 Core 0 MHz,400,4877
QCT APQ8064 MAKO,399,4878
ARM ARMv7 rev 4 (v7l) 4 Core 1400 MHz,399,4879
hi6620oem,396,4880
Intel Atom D525 @ 1.80GHz,396,4881
Intel Celeron N2810 @ 2.00GHz,396,4882
MT6580,394,4883
AMD Athlon 64 3700+,394,4884
ARM Krait 4 Core 0 MHz,393,4885
AMD Opteron 150,393,4886
Intel Xeon 3.80GHz,393,4887
AMD Opteron 148,392,4888
Intel Celeron 807 @ 1.50GHz,392,4889
UNIVERSAL3470,391,4890
Rockchip RK3399 Generic Board edp (Android),391,4891
AMD E1-1500 APU,390,4892
Intel Xeon 3.40GHz,389,4893
QCT APQ8064 MTP,389,4894
MT8735M,388,4895
Intel Core Duo L2300 @ 1.50GHz,387,4896
Intel Core Duo T2350 @ 1.86GHz,385,4897
Intel Pentium 4 3.73GHz,385,4898
ARM Cortex-A53 4 Core 1368 MHz,385,4899
AMD V120,385,4900
MT6735P,384,4901
AMD Turion 64 Mobile ML-44,384,4902
Intel Atom 330 @ 1.60GHz,382,4903
Intel Pentium T2130 @ 1.86GHz,382,4904
QCT APQ8064 AWIFI,382,4905
AMD E1-1200 APU,380,4906
Qualcomm MSM8212,378,4907
Intel Atom E3825 @ 1.33GHz,378,4908
AMD Athlon 64 3500+,377,4909
AMD A4-1200 APU,375,4910
AMD Athlon 64 3300+,375,4911
Intel Pentium D 805 @ 2.66GHz,374,4912
Intel Celeron D 360 @ 3.46GHz,372,4913
Intel Celeron 827E @ 1.40GHz,371,4914
Intel Celeron 440 @ 2.00GHz,368,4915
Qualcomm MSM8928,367,4916
Rockchip rk3326 863 rkisp1 board,365,4917
AMD Sempron 3600+,364,4918
Intel Core Duo T2400 @ 1.83GHz,362,4919
AMD Turion 64 Mobile MK-38,362,4920
AMD Sempron 3800+,360,4921
Intel Atom N570 @ 1.66GHz,360,4922
AMD Athlon II 160u,358,4923
Mobile AMD Athlon 64 3700+,356,4924
Manta,356,4925
Intel Pentium 4 3.80GHz,356,4926
AMD Athlon II 170u,355,4927
ARM Cortex-A7 4 Core 1368 MHz,354,4928
Nakamichi,353,4929
Intel Core Duo T2250 @ 1.73GHz,350,4930
AMD Sempron LE-1200,349,4931
Intel Core Duo L2400 @ 1.66GHz,348,4932
AMD Athlon X2 Dual Core 3250e,348,4933
Intel Core2 Duo U7600 @ 1.20GHz,347,4934
"Qualcomm Technologies, Inc APQ8009",346,4935
AMD Opteron 146,346,4936
Qualcomm MSM8226,344,4937
Mobile Intel Pentium 4 3.33GHz,344,4938
Intel Celeron 570 @ 2.26GHz,344,4939
AMD Athlon X2 Dual Core L310,343,4940
ARM Cortex-A7 4 Core 1300 MHz,343,4941
AMD Athlon 64 3000+,342,4942
Intel 2.80GHz,341,4943
Intel Pentium T2080 @ 1.73GHz,341,4944
ARM Cortex-A53 4 Core 1500 MHz,340,4945
AMD Athlon 64 4000+,340,4946
ARM Cortex-A53 4 Core 1152 MHz,339,4947
Intel Celeron 560 @ 2.13GHz,339,4948
AMD Athlon TF-36,338,4949
MT6739WM,338,4950
AMD V160,337,4951
Unisoc SC7731e,337,4952
Rockchip RK3566 EVB2 LP4X V10 Board PDM Mic Array,337,4953
ARM Cortex-A53 4 Core 0 MHz,337,4954
AMD E-300 APU,336,4955
AMD Turion 64 Mobile ML-40,336,4956
Mobile AMD Sempron 3800+,335,4957
sun8iw11p1,335,4958
ARM Cortex-A72 4 Core 1750 MHz,335,4959
Intel Celeron N2805 @ 1.46GHz,335,4960
Intel Celeron 550 @ 2.00GHz,334,4961
AMD Turion 64 Mobile ML-37,334,4962
ARM Cortex-A35 4 Core 1296 MHz,334,4963
AMD Turion 64 Mobile MK-36,334,4964
Spreadtrum SC7731e,333,4965
Mobile AMD Athlon 64 3400+,333,4966
AMD Athlon 2850e,333,4967
Intel Core Duo T2050 @ 1.60GHz,333,4968
AMD Sempron M100,332,4969
Qualcomm MSM8228,332,4970
AMD Athlon 64 3800+,332,4971
Qualcomm APQ8026,330,4972
Intel Pentium T2060 @ 1.60GHz,330,4973
ARM Cortex-A35 4 Core 1200 MHz,329,4974
Intel Pentium 4 3.20GHz,328,4975
VIA Eden X2 U4200 @ 1.0+ GHz,326,4976
Mobile AMD Athlon 64 3200+,326,4977
ARM ARMv7 rev 5 (v7l) 4 Core 1200 MHz,325,4978
Intel Core Duo T2300 @ 1.66GHz,325,4979
Intel Celeron M 530 @ 1.73GHz,320,4980
AMD Turion 64 Mobile ML-34,319,4981
Rockchip RK3328,319,4982
ARM Cortex-A7 4 Core 1392 MHz,318,4983
ARM Cortex-A57 2 Core 1479 MHz,318,4984
AMD Athlon 64 3400+,317,4985
AMD Opteron 144,316,4986
Intel Atom N2600 @ 1.60GHz,316,4987
AMD C-60 APU,316,4988
AMD Athlon II Neo K125,315,4989
AMD Sempron LE-1100,315,4990
Intel Pentium 4 3.60GHz,315,4991
AMD C-70 APU,315,4992
AMD Sempron 3300+,315,4993
ARM Cortex-A72 4 Core 2800 MHz,314,4994
Rockchip RK3228A,314,4995
Intel Celeron D 420 @ 1.60GHz,313,4996
ARM Cortex-A53 4 Core 1008 MHz,313,4997
Mobile AMD Athlon 64 4000+,313,4998
Samsung GrandPrimePlus LTE CIS rev04 board based o,312,4999
Qualcomm MSM8926,310,5000
UNIVERSAL3475,310,5001
Intel Pentium 4 3.00GHz,309,5002
MT6735M,308,5003
Intel Celeron 3.06GHz,307,5004
msm8960dt,306,5005
Intel Celeron 540 @ 1.86GHz,305,5006
AMD Athlon 64 3200+,305,5007
AMD Z-01,305,5008
Intel Atom N550 @ 1.50GHz,304,5009
Intel Atom E3826 @ 1.46GHz,304,5010
Intel Celeron 430 @ 1.80GHz,303,5011
AMD Sempron LE-1250,301,5012
AMD G-T40N,299,5013
AMD Sempron 3000+,299,5014
Intel Atom Z2760 @ 1.80GHz,298,5015
Intel Pentium 4 3.40GHz,298,5016
AMD Sempron 3100+,298,5017
AMD Athlon II Neo K145,298,5018
Intel Pentium 4 3.46GHz,295,5019
AMD Athlon 64 2800+,295,5020
Qualcomm MSM8626,294,5021
Mobile AMD Sempron 3300+,294,5022
"Qualcomm Technologies, Inc MSM8909",293,5023
AMD Sempron 3400+,292,5024
"Qualcomm Technologies, Inc MSM8216",292,5025
Intel Pentium M 2.10GHz,292,5026
AMD Athlon 2800+,291,5027
AMD C-60,290,5028
AMD G-T40E,289,5029
AMD Sempron SI-40,288,5030
AMD Turion 64 Mobile MT-32,286,5031
Rockchip RK3229,285,5032
AMD Turion 64 Mobile ML-32,285,5033
Mobile AMD Sempron 3600+,284,5034
AMD Athlon XP 3100+,282,5035
AMD Athlon XP 3200+,281,5036
AMD Athlon Neo MV-40,281,5037
AMD Sempron M120,281,5038
Intel Pentium M 1.80GHz,280,5039
ARM Cortex-A72 4 Core 800 MHz,279,5040
AMD Turion 64 Mobile MT-34,279,5041
VIA Nano L2100@1800MHz,279,5042
ARM Cortex-A7 4 Core 1000 MHz,278,5043
Mobile AMD Sempron 3100+,277,5044
AMD Turion 64 Mobile ML-30,277,5045
AMD Athlon XP 2900+,276,5046
Intel Celeron 743 @ 1.30GHz,275,5047
ARM Cortex-A53 4 Core 1200 MHz,274,5048
AMD Turion 64 Mobile MT-37,274,5049
AMD Athlon 2650e,274,5050
Intel Celeron D 352 @ 3.20GHz,274,5051
Intel Core2 Solo U3500 @ 1.40GHz,272,5052
ARM Cortex-A53 4 Core 1400 MHz,271,5053
Intel Pentium M 2.00GHz,270,5054
Mobile AMD Sempron 3400+,269,5055
ARM Cortex-A7 4 Core 1008 MHz,269,5056
Mobile AMD Sempron 3500+,269,5057
Mobile AMD Sempron 3000+,269,5058
Intel Celeron 530 @ 1.73GHz,268,5059
AMD Sempron 210U,267,5060
Intel Celeron 3.20GHz,267,5061
Intel Celeron M 723 @ 1.20GHz,267,5062
SAMSUNG SERRANO,266,5063
AMD Athlon TF-20,265,5064
Intel Celeron 3.33GHz,263,5065
VIA Eden C1050@1.06GHz,263,5066
AMD Z-60 APU,262,5067
AMD Athlon XP 3000+,262,5068
AMD Athlon XP 2800+,260,5069
Intel Xeon 2.80GHz,260,5070
AMD C-50,258,5071
ARM Cortex-A55 4 Core 0 MHz,258,5072
Intel Celeron 420 @ 1.60GHz,257,5073
Mobile AMD Sempron 2600+,256,5074
AMD Athlon XP 2700+,256,5075
Intel Core Duo U2400 @ 1.06GHz,255,5076
AMD Turion 64 Mobile ML-28,254,5077
ARM Cortex-A7 4 Core 1296 MHz,253,5078
Intel Core Solo T1400 @ 1.83GHz,253,5079
Intel Pentium SU2700 @ 1.30GHz,253,5080
AMD Sempron 2600+,253,5081
Intel Celeron M 1.70GHz,252,5082
AMD Sempron LE-1150,251,5083
Intel Celeron D 356 @ 3.33GHz,251,5084
Intel Atom D2500 @ 1.86GHz,251,5085
AMD Sempron 3200+,251,5086
Mediatek MT6739W,251,5087
Intel Pentium 4 3.06GHz,249,5088
AMD GX-210JA SOC,248,5089
AMD Turion 64 Mobile MT-30,246,5090
Mobile AMD Sempron 3200+,245,5091
AMD Sempron SI-42,245,5092
AMD Athlon XP2400+,243,5093
AMD Athlon 64 2600+,243,5094
AMD Sempron 2800+,243,5095
AMD Athlon XP 2600+,242,5096
Mobile AMD Athlon XP-M 2600+,241,5097
Mobile AMD Athlon 2500+,241,5098
Intel Celeron 807UE @ 1.00GHz,241,5099
Intel Pentium M 1.50GHz,240,5100
Intel Pentium M 1.70GHz,239,5101
Intel Celeron M 520 @ 1.60GHz,239,5102
Mobile AMD Athlon XP-M 3000+,238,5103
VIA Nano L2007@1600MHz,238,5104
Mobile AMD Athlon XP-M 2800+,238,5105
Intel Pentium M 1700MHz,237,5106
Mobile AMD Athlon XP-M 2200+,237,5107
sun8iw7,237,5108
Mobile AMD Sempron 2800+,237,5109
Intel Pentium 4 2.80GHz,237,5110
AMD Athlon XP 2400+,234,5111
Intel Pentium M 2.13GHz,234,5112
Intel Core2 Solo U2100 @ 1.06GHz,233,5113
Mobile AMD Athlon 4 2400+,233,5114
SAMSUNG EXPRESS2,233,5115
Intel Celeron D 347 @ 3.06GHz,232,5116
Mobile Intel Pentium 4 3.20GHz,232,5117
AMD Sempron 3500+,232,5118
AMD Athlon XP 2500+,231,5119
ARM Cortex-A7 4 Core 900 MHz,230,5120
Intel Celeron 2.93GHz,230,5121
Intel Celeron M 450 @ 2.00GHz,230,5122
Intel Pentium M 2.26GHz,227,5123
Mobile AMD Athlon XP-M 2500+,226,5124
Mobile AMD Athlon XP-M 2400+,225,5125
Intel Pentium M 1.40GHz,225,5126
Intel Atom N470 @ 1.83GHz,224,5127
Intel Core Duo U2500 @ 1.20GHz,223,5128
Intel Celeron 2.53GHz,222,5129
Intel Pentium M 1.86GHz,222,5130
ARM Cortex-A53 4 Core 1536 MHz,222,5131
Intel Celeron M 360 1.40GHz,221,5132
ARM Cortex-A53 4 Core 600 MHz,220,5133
Mobile Intel Pentium 4 3.06GHz,220,5134
ARM Cortex-A7 4 Core 1200 MHz,219,5135
Intel Celeron M 1500MHz,217,5136
ARM Cortex-A53 4 Core 1000 MHz,215,5137
Intel Pentium 4 2.60GHz,215,5138
AMD Athlon XP 2200+,214,5139
Intel Celeron 723 @ 1.20GHz,213,5140
AMD Athlon L110,211,5141
AMD Athlon XP 2100+,210,5142
Intel Core Solo T1300 @ 1.66GHz,210,5143
Intel Celeron 220 @ 1.20GHz,209,5144
Intel Pentium M 1400MHz,208,5145
ARM Cortex-A53 4 Core 1333 MHz,207,5146
AMD Sempron 2500+,207,5147
AMD Sempron 2300+,207,5148
Intel Celeron M 1.30GHz,205,5149
Mobile Intel Pentium 4 2.80GHz,205,5150
